timestamp,src_ip,dst_ip,port,protocol,packet_size,connection_duration,login_attempts,request_rate,bytes_transferred,status_code,attack_type
2026-03-16T16:39:51.351973,10.0.122.247,220.242.58.225,80,UDP,1406,46.402,1,9,171849,0,normal
2026-03-16T18:11:50.637921,10.0.129.247,74.227.209.214,8080,TCP,201,3.886,0,74,187117,0,normal
2026-03-16T16:45:41.342942,10.0.189.216,39.56.22.73,22,HTTPS,70,61.086,18,177,73167,429,brute_force
2026-03-16T17:57:48.553954,172.16.34.71,33.32.169.20,22,HTTPS,79,68.235,1,21,105896,200,normal
2026-03-16T17:12:26.677521,10.0.104.24,98.182.45.77,443,UDP,417,81.684,0,5,2315,1,normal
2026-03-16T17:38:46.621118,192.168.28.130,128.227.84.41,116,TCP,245,0.426,1,179,2417,0,port_scan
2026-03-16T17:11:12.136013,10.0.189.216,195.252.102.37,3389,TCP,916,103.415,13,101,155403,401,brute_force
2026-03-16T18:02:05.499768,172.16.176.188,218.98.232.252,3306,UDP,716,102.979,2,33,55148,0,normal
2026-03-16T17:37:01.830673,192.168.17.108,171.151.140.11,3306,HTTP,104,59.436,1,65,35730,200,normal
2026-03-16T16:43:51.771986,192.168.249.11,31.53.73.25,3306,ICMP,160,52.764,2,9,85489,0,normal
2026-03-16T17:11:21.717553,192.168.28.130,47.188.114.178,67,HTTPS,264,1.333,2,270,3194,200,port_scan
2026-03-16T18:09:54.567573,10.0.45.17,151.240.109.244,443,HTTPS,324,25.194,0,51,119978,200,normal
2026-03-16T17:59:58.806333,10.0.189.216,109.197.92.123,443,HTTPS,606,20.376,11,164,171881,429,brute_force
2026-03-16T17:39:40.705471,10.0.161.105,178.206.169.240,8080,HTTPS,1303,73.053,0,23,18944,200,normal
2026-03-16T16:39:18.680044,10.0.187.217,19.142.152.33,22,UDP,1043,72.639,0,43,181685,0,normal
2026-03-16T16:32:41.828024,172.16.79.237,117.86.132.7,80,TCP,1466,91.929,2,42,25819,1,normal
2026-03-16T18:02:47.758306,10.0.189.216,35.249.28.14,22,HTTPS,516,26.351,7,86,67950,429,brute_force
2026-03-16T16:28:08.462962,192.168.101.10,16.191.13.178,8080,HTTPS,731,50.312,0,21,190413,200,normal
2026-03-16T18:07:23.307886,192.168.2.254,123.72.141.39,22,ICMP,1041,39.608,0,76,182042,1,normal
2026-03-16T17:56:32.840830,192.168.108.121,209.200.227.58,80,HTTPS,1332,37.881,2,60,16776,200,normal
2026-03-16T16:50:47.003673,192.168.95.34,212.165.138.148,22,TCP,660,82.805,1,13,114983,1,normal
2026-03-16T17:05:49.962145,10.0.112.240,27.163.72.104,22,TCP,1053,14.798,1,65,16273,1,normal
2026-03-16T16:34:13.268314,10.0.189.216,17.34.223.66,443,HTTPS,1399,105.191,11,140,21019,401,brute_force
2026-03-16T16:52:24.335707,10.0.64.241,152.46.116.5,22,HTTPS,685,81.662,0,54,38157,200,normal
2026-03-16T17:28:15.192210,192.168.28.130,73.122.3.88,138,TCP,78,0.649,1,143,584,0,port_scan
2026-03-16T18:09:24.443851,172.16.62.179,201.34.192.24,8080,TCP,894,2.323,0,738,2657684,503,traffic_spike
2026-03-16T18:11:26.650071,10.0.189.216,154.245.185.224,22,TCP,529,97.758,10,91,101380,429,brute_force
2026-03-16T16:57:12.502125,10.0.246.212,145.40.66.80,22,HTTPS,735,97.759,0,13,41291,200,normal
2026-03-16T16:42:11.246698,10.0.202.90,217.108.232.53,22,ICMP,156,81.976,0,35,170874,0,normal
2026-03-16T16:41:09.958573,192.168.28.130,211.183.236.59,95,ICMP,134,1.287,2,214,321,0,port_scan
2026-03-16T17:18:10.937493,192.168.253.143,80.3.98.127,443,HTTP,600,70.17,2,15,51191,200,normal
2026-03-16T16:25:34.337896,172.16.187.98,92.184.79.183,53,ICMP,830,38.915,2,37,33350,0,normal
2026-03-16T16:18:16.052429,172.16.23.86,71.200.103.38,80,TCP,709,63.396,1,18,62166,0,normal
2026-03-16T16:26:24.607444,10.0.89.10,120.50.116.28,22,UDP,317,80.565,2,36,129656,0,normal
2026-03-16T16:53:06.566465,192.168.28.130,187.27.92.191,35,HTTPS,79,0.124,1,252,4753,200,port_scan
2026-03-16T17:10:06.742612,192.168.123.106,160.109.112.53,22,TCP,1295,78.344,0,29,135849,0,normal
2026-03-16T17:03:25.568763,10.0.189.216,15.78.208.169,3389,HTTPS,1101,76.337,20,152,70233,429,brute_force
2026-03-16T17:24:51.465543,10.0.226.21,105.4.185.251,8080,ICMP,1138,118.922,1,67,173262,1,normal
2026-03-16T17:20:45.753209,172.16.62.179,24.91.143.73,443,ICMP,528,2.075,0,579,1708298,503,traffic_spike
2026-03-16T18:10:06.867345,192.168.28.130,217.248.190.66,79,UDP,345,0.586,2,267,1760,0,port_scan
2026-03-16T16:38:25.342440,172.16.62.179,166.55.171.230,8080,UDP,752,2.506,2,1098,4669575,503,traffic_spike
2026-03-16T16:31:12.953136,192.168.28.130,118.232.96.167,105,HTTP,247,0.115,1,241,4922,404,port_scan
2026-03-16T17:29:58.177857,192.168.74.153,89.217.199.96,8080,TCP,1430,32.248,2,12,138037,0,normal
2026-03-16T18:07:50.568764,192.168.28.130,35.131.7.241,137,TCP,244,0.533,2,205,1486,1,port_scan
2026-03-16T17:53:01.974213,172.16.5.222,163.154.147.55,443,ICMP,102,96.247,1,73,135294,0,normal
2026-03-16T16:52:33.803513,192.168.195.45,27.55.253.73,80,HTTPS,964,89.781,1,56,137681,200,normal
2026-03-16T17:48:55.123805,172.16.62.179,184.6.18.234,8080,HTTPS,1216,2.583,0,930,443891,503,traffic_spike
2026-03-16T17:19:35.700739,172.16.62.179,75.110.99.77,22,HTTPS,612,2.088,1,330,1823510,429,traffic_spike
2026-03-16T17:51:06.684168,192.168.28.130,33.240.68.250,84,HTTP,74,0.541,2,185,1254,200,port_scan
2026-03-16T17:28:30.101090,192.168.12.114,42.169.163.248,53,TCP,844,24.988,0,31,22465,0,normal
2026-03-16T16:23:26.007471,192.168.28.130,97.240.242.132,115,ICMP,329,1.049,0,143,3500,0,port_scan
2026-03-16T17:28:22.213573,10.0.120.77,53.204.116.191,80,ICMP,158,9.642,2,74,24594,0,normal
2026-03-16T16:40:18.433728,192.168.65.147,38.38.64.119,22,HTTPS,1388,42.763,2,18,51253,200,normal
2026-03-16T17:13:04.778462,172.16.62.179,46.239.212.179,53,ICMP,606,1.601,2,1051,4584838,503,traffic_spike
2026-03-16T17:00:19.294667,10.0.189.216,82.241.118.215,3389,UDP,648,40.013,16,165,182011,403,brute_force
2026-03-16T17:05:05.327012,10.0.224.59,187.13.226.19,53,UDP,571,22.9,1,70,27547,0,normal
2026-03-16T17:35:26.274448,10.0.189.216,67.224.125.151,443,HTTP,1275,54.269,11,139,71578,429,brute_force
2026-03-16T16:29:42.614389,10.0.101.19,80.99.77.63,80,TCP,1218,90.27,0,56,64033,0,normal
2026-03-16T17:20:58.129914,172.16.241.72,77.146.19.216,22,HTTP,643,18.079,0,78,127990,200,normal
2026-03-16T16:51:59.627644,192.168.146.68,114.213.199.176,443,TCP,1236,24.636,2,77,194675,0,normal
2026-03-16T17:11:49.478326,172.16.163.103,193.16.252.149,8080,UDP,1287,5.08,2,67,193445,0,normal
2026-03-16T17:16:09.469621,192.168.28.130,71.124.36.226,115,ICMP,235,0.294,0,276,1291,0,port_scan
2026-03-16T16:51:25.053721,192.168.28.130,112.246.146.224,59,HTTPS,331,0.977,0,239,4328,200,port_scan
2026-03-16T16:38:18.278333,192.168.223.106,153.5.191.148,80,HTTP,600,57.55,0,5,7969,200,normal
2026-03-16T17:08:07.040138,10.0.77.198,215.113.231.222,22,UDP,670,103.755,2,41,50980,0,normal
2026-03-16T17:45:21.323142,10.0.168.247,80.80.151.212,22,HTTPS,1234,48.424,1,45,129407,200,normal
2026-03-16T16:31:30.665523,172.16.62.179,91.55.90.240,53,UDP,681,2.744,0,305,1409425,503,traffic_spike
2026-03-16T17:16:40.846817,192.168.28.130,175.43.121.201,107,TCP,182,0.619,0,157,4654,0,port_scan
2026-03-16T16:24:03.502650,172.16.93.194,21.224.96.45,22,HTTP,141,82.69,2,72,35478,200,normal
2026-03-16T17:39:12.533778,10.0.56.79,21.196.51.1,8080,ICMP,823,38.198,1,12,73755,0,normal
2026-03-16T17:26:51.811369,172.16.70.47,36.191.55.248,22,TCP,1106,16.465,0,41,30053,0,normal
2026-03-16T16:33:58.947643,172.16.15.207,30.13.65.63,53,ICMP,462,105.38,0,20,57472,0,normal
2026-03-16T17:11:40.624068,10.0.72.124,58.253.119.82,22,ICMP,416,16.586,2,39,162414,0,normal
2026-03-16T18:02:56.056355,192.168.210.170,159.173.114.175,53,TCP,252,0.108,2,66,132214,0,normal
2026-03-16T16:43:02.226677,10.0.204.102,86.126.165.216,22,ICMP,1400,74.322,1,20,164309,1,normal
2026-03-16T16:43:19.041503,172.16.104.22,72.11.54.153,3306,TCP,274,13.052,1,31,192301,0,normal
2026-03-16T16:54:28.931947,10.0.170.238,85.56.0.241,80,TCP,1444,117.372,2,71,36471,0,normal
2026-03-16T16:57:30.953770,10.0.165.206,171.15.13.158,8080,HTTPS,449,75.862,2,68,50441,404,normal
2026-03-16T17:57:00.450098,10.0.156.36,127.66.191.253,3306,ICMP,1503,15.24,2,45,99795,0,normal
2026-03-16T16:49:59.880533,192.168.28.130,206.217.227.243,22,ICMP,294,0.529,2,267,1133,0,port_scan
2026-03-16T17:36:51.894524,192.168.28.130,202.84.158.198,91,UDP,324,0.644,0,260,3935,0,port_scan
2026-03-16T16:23:17.838990,192.168.28.130,57.31.69.210,71,HTTPS,263,1.128,1,229,4322,200,port_scan
2026-03-16T16:58:30.429313,192.168.15.142,36.163.221.192,3306,HTTP,330,19.999,2,38,136397,200,normal
2026-03-16T18:11:35.527244,172.16.62.179,223.95.224.141,22,TCP,972,2.035,0,1094,4207886,429,traffic_spike
2026-03-16T17:07:06.758289,172.16.144.60,142.48.160.211,53,UDP,520,32.547,1,33,50824,0,normal
2026-03-16T18:11:15.073997,192.168.28.130,127.100.107.31,66,UDP,332,0.606,0,206,143,0,port_scan
2026-03-16T16:21:20.681198,172.16.13.68,98.183.223.92,3306,HTTP,1325,97.731,0,79,123932,200,normal
2026-03-16T16:44:54.484044,10.0.64.73,86.154.71.194,3306,HTTP,99,71.195,1,45,96263,200,normal
2026-03-16T18:03:43.488960,10.0.189.216,36.231.145.238,443,ICMP,665,108.452,15,112,135164,429,brute_force
2026-03-16T17:16:24.580545,172.16.39.194,123.210.112.1,80,HTTPS,1323,102.975,2,48,6604,200,normal
2026-03-16T17:12:56.121853,192.168.72.251,28.222.100.140,8080,HTTPS,409,60.798,0,6,189545,200,normal
2026-03-16T17:09:16.021521,172.16.26.49,53.53.61.223,8080,UDP,1274,87.368,1,53,42254,0,normal
2026-03-16T16:23:49.753179,172.16.94.133,223.188.199.58,3306,HTTPS,936,104.152,0,11,178759,200,normal
2026-03-16T16:40:52.737714,172.16.148.187,21.40.178.102,80,UDP,90,55.068,2,51,198891,0,normal
2026-03-16T17:08:56.352186,172.16.238.134,110.226.107.88,8080,TCP,362,82.847,0,54,39483,0,normal
2026-03-16T16:34:20.644825,172.16.62.179,179.201.62.207,443,HTTP,717,0.738,1,706,3149478,503,traffic_spike
2026-03-16T17:15:36.652755,172.16.62.179,32.28.216.147,443,TCP,1158,1.226,2,898,1444514,429,traffic_spike
2026-03-16T17:38:10.168888,172.16.153.195,55.161.42.89,443,UDP,444,85.614,0,68,157402,0,normal
2026-03-16T17:01:42.439682,172.16.62.179,66.114.126.107,3306,TCP,546,1.109,1,999,2521929,503,traffic_spike
2026-03-16T18:09:31.258394,192.168.214.242,187.51.219.173,3306,HTTP,1422,79.659,1,74,165055,200,normal
2026-03-16T17:28:53.690106,172.16.97.209,88.252.192.2,8080,ICMP,1433,114.849,1,55,80696,1,normal
2026-03-16T18:10:46.312853,192.168.28.130,54.144.66.138,48,HTTPS,286,0.621,1,206,3494,200,port_scan
2026-03-16T17:21:35.248514,10.0.96.189,185.22.250.232,53,ICMP,1083,81.704,0,29,108912,0,normal
2026-03-16T17:26:43.208176,10.0.189.216,121.210.180.178,22,HTTP,1025,75.484,17,154,7856,429,brute_force
2026-03-16T16:23:39.715160,172.16.62.179,160.130.173.187,443,UDP,1430,0.56,1,1035,958367,503,traffic_spike
2026-03-16T16:42:33.332801,10.0.189.216,163.174.244.132,22,TCP,1214,29.386,17,84,129252,403,brute_force
2026-03-16T17:28:50.966101,172.16.2.110,98.98.127.166,3306,HTTPS,146,63.982,1,16,157636,200,normal
2026-03-16T17:29:48.211136,192.168.28.130,187.93.157.159,44,HTTPS,289,0.03,2,258,3000,200,port_scan
2026-03-16T17:13:35.408695,192.168.177.86,178.14.132.15,80,UDP,612,11.811,1,14,104324,1,normal
2026-03-16T16:21:25.178926,172.16.62.179,11.203.102.84,80,TCP,1305,0.069,2,827,4863609,429,traffic_spike
2026-03-16T17:37:55.182050,172.16.254.217,185.248.184.136,3306,HTTPS,582,93.865,0,26,79183,200,normal
2026-03-16T18:06:08.575195,172.16.62.179,164.72.234.146,3306,UDP,1427,2.248,1,854,345235,503,traffic_spike
2026-03-16T16:35:53.992139,10.0.166.235,26.63.165.34,443,HTTPS,217,91.989,2,50,178655,404,normal
2026-03-16T17:54:20.482310,172.16.187.193,174.205.217.59,443,HTTP,502,5.735,0,22,136006,200,normal
2026-03-16T16:39:12.987426,192.168.111.123,69.45.235.63,53,ICMP,470,119.265,2,50,104319,0,normal
2026-03-16T16:46:49.306682,172.16.10.40,198.30.58.85,3306,HTTP,133,100.994,0,39,54056,200,normal
2026-03-16T17:25:01.180384,192.168.28.130,197.164.207.48,121,ICMP,313,0.268,0,202,2604,1,port_scan
2026-03-16T17:03:35.439013,192.168.28.130,147.217.1.98,52,TCP,231,0.561,1,199,1974,1,port_scan
2026-03-16T16:32:29.165175,172.16.101.248,174.28.244.8,22,TCP,1443,69.3,0,75,150992,1,normal
2026-03-16T17:43:45.470770,10.0.189.216,68.142.186.244,3389,HTTP,1073,110.416,6,122,95587,429,brute_force
2026-03-16T16:24:53.448048,192.168.172.50,31.124.83.55,22,TCP,432,22.873,0,56,130798,0,normal
2026-03-16T17:41:35.303195,10.0.138.226,33.210.21.51,80,UDP,122,24.95,2,39,34049,0,normal
2026-03-16T17:16:05.457824,172.16.186.252,145.4.140.35,80,ICMP,1199,39.678,0,14,173321,1,normal
2026-03-16T17:10:20.825457,10.0.189.216,29.33.159.203,443,UDP,1360,45.359,16,103,138949,403,brute_force
2026-03-16T17:30:46.800128,192.168.28.130,199.204.65.158,135,HTTPS,316,0.763,2,235,2444,404,port_scan
2026-03-16T16:37:34.106079,10.0.129.242,180.174.8.135,8080,HTTP,406,44.705,1,8,74561,200,normal
2026-03-16T16:47:53.044329,192.168.28.130,153.125.188.163,54,HTTP,86,0.358,2,259,2917,200,port_scan
2026-03-16T16:45:40.516968,192.168.166.15,197.135.118.2,22,HTTPS,1131,91.309,1,11,140941,200,normal
2026-03-16T17:20:35.105173,192.168.28.130,179.184.192.116,85,UDP,235,0.367,2,225,2453,1,port_scan
2026-03-16T16:50:12.021102,10.0.189.216,87.100.110.201,3389,ICMP,1385,118.944,18,150,57422,401,brute_force
2026-03-16T16:27:36.949508,172.16.128.185,21.131.227.167,3306,HTTPS,1198,7.512,2,44,66145,200,normal
2026-03-16T17:07:20.989429,192.168.47.184,78.55.146.140,22,HTTP,1207,53.831,1,78,45837,200,normal
2026-03-16T17:08:48.040097,192.168.10.45,99.246.199.197,8080,TCP,882,96.927,2,37,100106,0,normal
2026-03-16T17:42:05.824146,192.168.28.130,198.255.32.67,71,TCP,274,0.623,2,153,1524,0,port_scan
2026-03-16T16:38:07.657488,172.16.62.179,19.92.174.233,3306,HTTPS,843,1.447,1,538,3367427,503,traffic_spike
2026-03-16T17:29:28.566899,172.16.214.188,210.14.112.236,53,UDP,261,13.434,2,26,73199,0,normal
2026-03-16T18:04:30.909264,172.16.156.125,158.152.135.177,3306,HTTP,271,65.423,1,13,157285,404,normal
2026-03-16T16:55:33.970784,192.168.107.67,47.29.73.235,53,HTTPS,1057,13.241,1,80,110293,200,normal
2026-03-16T17:51:27.743614,192.168.28.130,81.228.125.39,37,ICMP,292,0.522,0,219,593,0,port_scan
2026-03-16T17:16:46.998588,10.0.68.184,182.226.226.120,22,TCP,850,24.387,2,45,161851,0,normal
2026-03-16T17:06:33.560339,10.0.166.149,199.237.201.226,22,HTTPS,255,62.264,2,13,148886,200,normal
2026-03-16T16:56:06.868777,172.16.62.179,79.18.66.112,3306,HTTP,717,1.13,0,955,2711777,429,traffic_spike
2026-03-16T16:37:27.231654,172.16.198.101,151.148.81.217,22,ICMP,677,73.357,1,37,162186,0,normal
2026-03-16T17:29:50.596830,192.168.86.204,121.231.161.59,8080,HTTPS,902,49.139,2,14,82269,200,normal
2026-03-16T17:49:47.109829,10.0.172.39,89.44.102.191,53,ICMP,1064,24.526,0,55,173207,0,normal
2026-03-16T17:14:56.951429,192.168.76.155,90.146.30.197,53,ICMP,112,62.558,0,64,61758,0,normal
2026-03-16T18:01:29.851919,10.0.80.209,132.219.131.181,80,UDP,1151,99.256,0,77,114077,0,normal
2026-03-16T18:12:25.467647,10.0.189.216,141.229.14.10,22,HTTP,1241,5.815,16,155,112368,401,brute_force
2026-03-16T16:35:16.959660,172.16.39.82,75.148.112.119,443,HTTP,377,100.62,0,9,111619,404,normal
2026-03-16T17:44:24.665874,192.168.238.18,174.215.253.14,53,HTTPS,965,116.552,1,11,18104,200,normal
2026-03-16T16:30:25.079120,192.168.225.27,104.247.180.60,8080,HTTP,1146,114.261,0,48,184185,404,normal
2026-03-16T16:56:07.015056,10.0.249.180,37.243.36.216,3306,HTTPS,1474,105.073,2,49,183105,404,normal
2026-03-16T16:56:05.702303,192.168.28.130,139.249.168.235,97,HTTPS,200,0.316,2,252,531,404,port_scan
2026-03-16T17:16:58.763351,10.0.147.57,104.244.40.89,443,HTTPS,426,91.412,0,11,5391,200,normal
2026-03-16T16:54:00.525319,192.168.193.72,85.22.222.168,80,TCP,951,61.957,2,9,14949,0,normal
2026-03-16T16:29:47.438666,10.0.189.216,27.154.216.217,3389,ICMP,1270,9.967,18,134,166551,401,brute_force
2026-03-16T17:23:29.669246,10.0.230.192,71.56.140.121,22,HTTPS,254,116.591,1,7,196487,200,normal
2026-03-16T16:31:48.707496,192.168.32.251,114.198.83.230,53,UDP,858,16.17,0,34,76298,0,normal
2026-03-16T17:45:29.722191,172.16.111.234,69.15.75.181,8080,ICMP,1089,47.339,0,69,29235,0,normal
2026-03-16T17:51:04.398194,10.0.189.216,144.168.98.94,443,ICMP,205,23.104,10,127,49450,429,brute_force
2026-03-16T16:30:13.820440,10.0.76.11,95.63.255.137,22,ICMP,507,25.681,0,67,39461,0,normal
2026-03-16T17:11:25.482112,192.168.195.39,68.93.234.82,80,UDP,253,93.204,2,65,13500,0,normal
2026-03-16T17:41:40.621517,10.0.204.18,96.152.248.83,80,HTTP,457,22.029,0,30,110878,200,normal
2026-03-16T18:10:02.653734,192.168.164.24,87.60.142.173,22,UDP,89,82.838,0,65,144952,1,normal
2026-03-16T17:26:27.561939,192.168.28.130,187.195.5.1,130,HTTP,173,0.561,1,239,3789,200,port_scan
2026-03-16T17:50:29.799318,172.16.62.179,99.102.230.38,80,HTTPS,822,2.808,1,905,2583566,429,traffic_spike
2026-03-16T17:26:58.515100,10.0.15.102,159.49.73.254,80,UDP,1110,44.912,1,11,35749,1,normal
2026-03-16T17:16:39.270903,172.16.60.113,140.241.11.241,443,ICMP,1422,31.271,0,31,130030,0,normal
2026-03-16T17:29:44.390318,172.16.62.179,44.219.113.232,443,HTTPS,1145,1.803,1,885,2193922,429,traffic_spike
2026-03-16T17:12:25.563891,172.16.170.208,87.248.145.253,22,TCP,734,4.665,2,46,27619,0,normal
2026-03-16T17:05:45.622588,10.0.62.24,95.214.82.119,22,HTTPS,852,9.144,2,51,10890,200,normal
2026-03-16T17:06:26.110540,192.168.28.130,169.186.125.113,98,HTTPS,306,0.841,1,199,4794,200,port_scan
2026-03-16T17:24:13.261390,10.0.189.216,185.60.185.189,22,UDP,724,113.342,17,152,110890,429,brute_force
2026-03-16T17:14:24.162687,192.168.60.36,109.236.0.11,8080,ICMP,996,30.332,0,75,144217,1,normal
2026-03-16T17:58:28.948701,192.168.227.71,192.251.180.126,22,ICMP,1267,80.922,2,74,121054,0,normal
2026-03-16T16:56:45.895828,192.168.28.130,98.177.242.213,122,TCP,82,0.303,0,121,1737,0,port_scan
2026-03-16T16:29:04.656980,10.0.104.103,85.205.91.6,443,UDP,1397,51.439,0,69,63530,1,normal
2026-03-16T17:07:18.899807,10.0.189.216,196.14.92.220,3389,HTTP,1500,80.087,18,146,53267,429,brute_force
2026-03-16T16:51:04.781568,10.0.59.31,30.177.54.161,53,ICMP,411,89.234,1,72,22831,1,normal
2026-03-16T17:08:32.529140,10.0.189.216,146.100.217.60,3389,UDP,1151,12.938,8,124,85810,401,brute_force
2026-03-16T18:09:22.514549,192.168.163.130,38.94.125.235,22,TCP,1047,25.573,2,76,172851,0,normal
2026-03-16T18:05:21.970136,192.168.28.130,45.135.101.192,122,UDP,155,0.962,0,205,449,0,port_scan
2026-03-16T16:52:24.934540,10.0.150.208,158.40.34.156,3306,TCP,1009,14.098,2,8,134375,0,normal
2026-03-16T18:04:36.345588,172.16.5.245,181.155.54.43,53,TCP,767,7.246,0,19,44175,1,normal
2026-03-16T16:29:08.338026,192.168.46.134,112.239.21.50,8080,TCP,176,70.724,0,76,2682,1,normal
2026-03-16T18:03:20.167131,10.0.126.45,38.47.16.71,80,ICMP,290,36.429,1,53,185130,0,normal
2026-03-16T17:38:14.934695,172.16.62.179,155.178.116.204,80,HTTPS,1483,1.257,1,533,1700789,503,traffic_spike
2026-03-16T16:30:14.431079,192.168.28.130,169.28.181.47,119,HTTPS,99,1.14,2,267,4029,200,port_scan
2026-03-16T17:12:08.889099,192.168.107.247,60.193.138.216,22,HTTP,1355,112.278,2,52,138780,200,normal
2026-03-16T18:05:47.211945,172.16.89.170,126.243.43.121,22,ICMP,970,101.251,1,65,112244,1,normal
2026-03-16T16:23:15.441199,10.0.189.216,218.199.52.243,443,HTTPS,647,20.788,17,114,6007,401,brute_force
2026-03-16T17:10:56.142529,10.0.220.1,139.33.164.160,443,ICMP,1162,2.637,2,64,171383,1,normal
2026-03-16T16:30:51.263678,10.0.189.216,26.162.125.67,3389,HTTPS,1019,39.339,9,167,78513,429,brute_force
2026-03-16T17:44:35.356588,192.168.154.41,54.204.204.45,443,HTTPS,507,71.665,1,17,153897,200,normal
2026-03-16T17:48:24.138410,10.0.71.130,190.155.40.82,80,UDP,433,68.902,2,25,121662,1,normal
2026-03-16T16:57:57.824297,10.0.94.154,147.210.60.235,443,TCP,111,7.107,0,18,31066,0,normal
2026-03-16T16:23:20.369571,192.168.28.130,28.241.236.171,27,HTTPS,305,1.385,2,235,1217,200,port_scan
2026-03-16T16:42:10.248434,172.16.12.117,219.26.2.220,443,ICMP,446,76.044,0,79,71785,1,normal
2026-03-16T16:59:17.291389,10.0.189.216,11.213.13.240,443,TCP,808,88.941,14,103,133036,401,brute_force
2026-03-16T17:24:29.531162,10.0.189.216,40.13.88.69,3389,TCP,904,116.157,15,151,117897,403,brute_force
2026-03-16T16:48:43.382280,192.168.216.140,14.168.114.208,53,TCP,178,13.996,2,25,86943,0,normal
2026-03-16T17:15:00.046299,172.16.114.184,16.132.190.190,80,HTTPS,157,20.552,0,36,118425,200,normal
2026-03-16T16:40:04.144291,10.0.189.216,107.183.26.56,443,TCP,266,38.884,9,135,3308,401,brute_force
2026-03-16T17:25:11.001246,10.0.20.248,47.17.73.184,22,UDP,716,96.873,1,27,13097,1,normal
2026-03-16T16:57:56.386863,10.0.189.216,157.186.252.81,22,HTTPS,1011,12.567,18,73,157737,403,brute_force
2026-03-16T16:38:56.014119,192.168.28.130,98.229.133.151,21,HTTPS,349,1.316,2,282,706,200,port_scan
2026-03-16T16:43:46.129280,10.0.20.15,69.168.234.19,8080,ICMP,184,70.963,0,57,111999,0,normal
2026-03-16T17:28:13.098682,192.168.21.247,145.122.238.214,443,ICMP,108,50.572,2,62,20794,0,normal
2026-03-16T17:35:51.660606,172.16.88.31,149.135.100.157,22,TCP,1436,57.492,2,25,110353,0,normal
2026-03-16T16:46:19.803980,172.16.238.94,180.139.157.54,80,UDP,189,22.052,2,71,88300,0,normal
2026-03-16T16:26:40.287407,192.168.116.236,126.55.250.81,443,TCP,837,87.359,0,45,128922,0,normal
2026-03-16T16:41:26.650256,172.16.62.179,119.103.82.16,22,ICMP,738,1.34,0,596,1035384,429,traffic_spike
2026-03-16T17:59:17.107064,172.16.62.179,56.235.69.35,80,HTTPS,1006,1.428,1,847,3350867,429,traffic_spike
2026-03-16T18:03:15.821917,192.168.28.130,170.219.67.67,37,TCP,132,1.16,0,205,1541,1,port_scan
2026-03-16T16:37:14.141257,172.16.62.179,114.133.209.109,443,TCP,1231,2.495,1,951,853596,429,traffic_spike
2026-03-16T17:50:02.738495,172.16.62.179,126.99.217.77,80,HTTPS,1246,2.553,0,865,3778802,503,traffic_spike
2026-03-16T18:05:43.494874,172.16.212.65,201.69.62.174,53,HTTP,197,83.488,2,15,65406,404,normal
2026-03-16T17:47:04.560465,192.168.226.234,23.86.81.148,443,ICMP,950,58.34,0,27,4799,1,normal
2026-03-16T18:04:40.580944,10.0.242.93,104.14.116.49,443,TCP,909,62.37,2,41,159979,0,normal
2026-03-16T17:18:51.323631,172.16.121.196,134.142.151.126,53,UDP,410,114.905,1,62,30482,0,normal
2026-03-16T17:33:16.275347,172.16.138.67,75.243.80.254,443,ICMP,1470,48.284,1,13,192156,0,normal
2026-03-16T18:03:44.388476,10.0.189.216,34.197.146.70,22,HTTPS,443,77.579,10,133,153227,401,brute_force
2026-03-16T16:33:18.398116,192.168.28.130,185.190.164.241,49,HTTP,260,1.469,1,142,4615,200,port_scan
2026-03-16T18:09:20.856328,172.16.202.185,154.92.138.37,53,TCP,1331,76.17,1,61,103207,1,normal
2026-03-16T17:52:00.588465,192.168.145.8,148.113.51.142,443,ICMP,1500,117.602,2,78,13945,0,normal
2026-03-16T17:40:34.350127,192.168.194.247,176.158.93.71,443,TCP,669,81.948,0,13,139183,0,normal
2026-03-16T16:53:12.156641,192.168.28.130,190.9.216.28,108,HTTPS,66,0.601,1,247,3662,200,port_scan
2026-03-16T17:55:22.452051,172.16.62.179,154.65.70.101,22,ICMP,1496,0.987,0,819,320143,429,traffic_spike
2026-03-16T17:21:02.486248,172.16.15.174,189.4.36.117,80,UDP,805,3.047,2,35,85856,1,normal
2026-03-16T17:41:57.545753,172.16.241.41,135.12.38.215,3306,UDP,802,28.844,2,68,157136,0,normal
2026-03-16T17:47:31.124961,10.0.152.31,42.78.123.129,3306,ICMP,317,88.077,0,75,129046,0,normal
2026-03-16T16:45:27.314041,172.16.62.179,68.73.197.43,8080,TCP,1146,2.553,0,1044,2829825,503,traffic_spike
2026-03-16T17:21:19.930690,10.0.189.216,81.74.146.210,22,UDP,416,102.951,16,101,75631,401,brute_force
2026-03-16T17:40:11.664663,10.0.161.254,107.22.111.47,53,UDP,371,79.057,1,53,26805,1,normal
2026-03-16T16:31:12.947211,192.168.54.210,89.139.36.210,443,HTTP,512,3.137,2,15,192097,200,normal
2026-03-16T17:10:11.314565,172.16.62.179,179.72.143.29,53,UDP,1025,2.091,0,440,2061361,429,traffic_spike
2026-03-16T18:10:40.710524,10.0.150.181,136.134.18.210,22,ICMP,1305,21.227,0,57,116564,1,normal
2026-03-16T16:41:42.589579,10.0.189.216,80.159.145.70,443,HTTP,690,16.993,9,90,58837,401,brute_force
